PartitionKey,RowKey,,Tweets,Length,Date,Source,Favourites,RTs,Language
site,site,1266," woot woot!!!! we just passed 300 actions y'all!!!!  can you hear us yet, or are you really that deaf? if…",140,22/9/2020 18:08,Twitter for iPhone,0,93,en
site,site,1267, we receive a lot of solidarity messages right now on the street and online. now everyone needs to decide whether they stan…,140,22/9/2020 18:05,Twitter for iPhone,0,220,en
site,site,1268," between 1990 and 2015, the richest 10% of the world were responsible for 52% of global emissions.while carrying most…",140,22/9/2020 18:04,Twitter for iPhone,0,647,en
site,site,1269, press release facebook suspends hundreds of accounts associated with online event targeting coastal gaslink pipeline investo…,140,22/9/2020 17:47,Twitter for iPhone,0,1114,en
site,site,1270,what future do you want?#imaginefor1minute ,67,21/9/2020 17:08,Twitter for iPhone,7426,2544,en
site,site,1271, in case you missed it...,41,21/9/2020 17:03,Twitter for iPhone,0,114,en
site,site,1272, not all of us can take to the streets right now but most of us can digital strike! here's how you can partake in the di…,140,21/9/2020 15:16,Twitter for iPhone,0,522,en
site,site,1273,the richest 1% cause double the co2 emissions of the poorest half of the worlds populationthe climate crisis is… ,140,21/9/2020 7:02,Twitter Web App,11599,3889,en
site,site,1274, breaking we have occupied the square in front of the swiss parliament to protest against the system that fuels the climat…,140,21/9/2020 6:10,Twitter Web App,0,607,en
site,site,1275,this is me at the age of 2 in 2005.since then about one third of all our fossil fuel co2 emissions have occurred.… ,139,20/9/2020 18:24,Twitter for iPhone,48516,8886,en
site,site,1276,"on friday sept 25 we strike for the climate again, in 2500+ places around the world and counting!the actions will… ",139,20/9/2020 8:50,Twitter for iPhone,5695,1827,en
site,site,1277, what is mapa? read on below!join us on 09.25 fb twitter ,140,20/9/2020 8:18,Twitter for iPhone,0,287,en
site,site,1278," every day, people tell me you should do this, you should do that.i’ve worked as an environmental journalist and campa…",140,20/9/2020 7:18,Twitter Web App,0,2168,en
site,site,1279,during the entire month of august only 4% of broadcast news wildfire coverage mentioned climate crisis.… ,130,20/9/2020 7:17,Twitter Web App,10033,3602,en
site,site,1280," globally, $12 trillion has been pledged by major economies in pandemic recovery packages. just 1% of those investments a…",140,20/9/2020 6:42,Twitter for iPhone,0,507,en
site,site,1281,today on #worldcleanupday i - along with other activists from  - joined rena mälaren to clean up lake mä… ,140,19/9/2020 19:37,Twitter for iPhone,3957,683,en
site,site,1282, greta thunberg on the future of climate activism it isn’t going to be the politicians who suddenly realize there’s a clim…,140,19/9/2020 17:48,Twitter Web App,0,1567,en
site,site,1283, the volume of carcasses that we have found has literally given me chills.”ornithologists in the united states are wo…,140,19/9/2020 17:44,Twitter Web App,0,693,en
site,site,1284,”we must not sacrifice our civilization for the greed of the few.””recent studies suggest that the world is getti… ,140,19/9/2020 15:32,Twitter for iPhone,5591,1697,en
site,site,1285, come join our blockade of hc andersens boulevard! we’re holding the danish government and industry accountable for its m…,140,19/9/2020 15:20,Twitter Web App,0,118,en
site,site,1286,women belong in all places where decisions are being made.                    - ruth bader ginsburgrest in pea… ,140,19/9/2020 12:56,Twitter for iPhone,96138,14150,en
site,site,1287," join us at youth for change a conversation with autumn peltier () and , hearing from two inspi…",140,19/9/2020 12:17,Twitter Web App,0,221,en
site,site,1288, the government of sweden proudly presented that they're spending 10 billion sek to suppothe climate. yet they spend…,140,18/9/2020 19:26,Twitter for iPhone,0,247,en
site,site,1289," our house is on fire. on saturday, it will be my honour to moderate a conversation between two climate visionaries, wise w…",140,18/9/2020 18:55,Twitter for iPhone,0,490,en
site,site,1290,"we were expecting there to be high levels of intact ecosystem and wilderness loss, but the results were shocking.… ",140,18/9/2020 16:59,Twitter Web App,4364,1980,en
site,site,1291, catastrophic flooding in greece today (#kefalonia) as an intense tropical-like cyclone #medicane #ionas slams the island…,140,18/9/2020 16:07,Twitter for iPhone,0,1147,en
site,site,1292, #climatestrikewe are here yet again with our placards to convey the sufferings of our planet..wake up before it's too late.…,140,18/9/2020 15:52,Twitter Web App,0,205,en
site,site,1293," when single protesters became a thing for police? i haven’t met so many of policemen before the whole pandemic, now they co…",140,18/9/2020 15:52,Twitter Web App,0,218,en
site,site,1294, school strike for the climate week 55.a few things.1) next friday will be the global day of action. i will be here as u…,140,18/9/2020 15:51,Twitter Web App,0,253,en
site,site,1295," live watch youth climate activists , , , , and  from gl…",140,18/9/2020 15:27,Twitter Web App,0,104,en
site,site,1296, week 9 of #climatestrike i strike to conserve our ecosystems and the bugoma forest in uganda is being lost at an alarm…,140,18/9/2020 14:35,Twitter for iPhone,0,257,en
site,site,1297, first weekly #climatestrike outside the british parliament since covid-19 #fridaysforfuture #climateaction 📷 …,140,18/9/2020 14:35,Twitter for iPhone,0,385,en
site,site,1298, today is my climate strike week 50 #climatestrike #fridaysforfuture and i’m kindly asking every activist to add their voi…,140,18/9/2020 14:35,Twitter for iPhone,0,279,en
site,site,1299, strike week=52~~~~~~~~~~~~~~~~~~~●we demand #climatejusticeagainst #climatechange✊✊●we demand #climateactionin th…,140,18/9/2020 14:35,Twitter for iPhone,0,107,en
site,site,1300," my 79th week.in russia, they sometimes fine us just for single strikes, but there are countries where everything is much w…",140,18/9/2020 14:34,Twitter for iPhone,0,225,en
site,site,1301, this is what we call global day of climate action. over 2300 actions registered - and counting. join us on september 25…,140,18/9/2020 13:42,Twitter for iPhone,0,637,en
site,site,1302, week 39 of my #schoolstrike4climate from kenya 💚we demand #climatejustice .our houses are on fire💔our forest are dying!…,140,18/9/2020 12:42,Twitter for iPhone,0,227,en
site,site,1303, #fightclimateinjustice #fridaysforfuture  ,92,18/9/2020 9:22,Twitter for iPhone,0,173,en
site,site,1304, #fridaysforfuture #helsinkiwe demand urgent #climateaction from the decision makers inside. the #climate is not waiting!…,140,18/9/2020 9:21,Twitter for iPhone,0,332,en
site,site,1305, week 13 family joined me today #climateaction  #fridaysforfuture #fff_saudiarabia #slavage_the_safer #saudiyouth #symc…,140,18/9/2020 9:20,Twitter for iPhone,0,175,en
site,site,1306," my 78th week on #climatestrike 🌍it's been 1,5 years since i started weekly striking. don't really know how i feel. i'm upse…",140,18/9/2020 9:14,Twitter for iPhone,0,476,en
site,site,1307,"school strike week 109.if you strike, remember to keep social distance and follow covid-19 restrictions.… ",130,18/9/2020 8:10,Twitter for iPhone,5838,1149,en
site,site,1308, we urgently need climate action. we don't want it tomorrow. we want it now.week 25 #schoolstrike4climate #climatestrikeo…,140,18/9/2020 6:55,Twitter Web App,0,401,en
site,site,1309, week 10th #climatestrike 🌍 in #indiaour house is on fireour house is drowningour house temperature is rising.our hous…,140,18/9/2020 6:20,Twitter Web App,0,261,en
site,site,1310," #fridaysforfuture climate strike on gadigal land in sydney, australia. join us next week at town hall steps for the global…",139,18/9/2020 6:17,Twitter Web App,0,262,en
site,site,1311," check our campaign to #freemuay, a #lao prominent #environmentalactivist &amp; #womanhumanrightsdefender who was arrested in 2…",144,17/9/2020 19:30,Twitter for iPhone,0,412,en
site,site,1312, another climate science prediction is happening the gulf stream system (aka amoc) is slowing down - with implications for o…,140,17/9/2020 16:52,Twitter Web App,0,1318,en
site,site,1313, only 8 days until september 25th!!! don't forget to use our global hashtag #fightclimateinjustice and #fridaysforfuture…,140,17/9/2020 16:50,Twitter Web App,0,387,en
site,site,1314, what hyderabad looked like today after heavy rain ,89,17/9/2020 5:46,Twitter Web App,0,1162,en
site,site,1315,the one thing that’s worse that not doing enough to #facetheclimateemergency is to pretend that you’re doing enough. #eugreendeal,129,16/9/2020 19:12,Twitter for iPhone,8633,1880,en
site,site,1316,we can’t make deals with science. ,57,16/9/2020 18:49,Twitter for iPhone,8050,1353,en
site,site,1317, #sally is moving slower than a turtle in peanut butter.an that's a bad thing--a bad thing we're seeing more of because o…,140,16/9/2020 17:08,Twitter Web App,0,472,en
site,site,1318,"too much for some indeed, like fossil fuel companies &amp; lobbyists. and not enough for others, like the science - or… ",143,16/9/2020 16:03,Twitter Web App,4626,1193,en
site,site,1319, 📣calling all organisers! don't forget to register your online or offline actions for the september 25th ✨global day of…,139,16/9/2020 15:13,Twitter for iPhone,0,267,en
site,site,1320, downtown pensacola is underwater    #hurricane #sally #florida ,140,16/9/2020 15:13,Twitter for iPhone,0,2216,en
site,site,1321,our destruction of nature is truly horrible.but perhaps the most alarming thing here is that this barely makes the… ,140,16/9/2020 5:47,Twitter Web App,16379,4929,en
site,site,1322," heat records dropping left, right and centre.hottest september day on record for belgium 🇧🇪 35.4 °c. long standing rec…",140,16/9/2020 5:00,Twitter for iPhone,0,1423,en
site,site,1323, the extent of sea ice in the northernmost portions of the #arctic is currently the lowest ever observed...[note that the centr…,140,15/9/2020 16:27,Twitter Web App,0,656,en
site,site,1324,when you accidentally “systematiskt utrotar allt icke-mänskligt liv” and then write a hopeful article to make every… ,140,15/9/2020 15:46,Twitter for iPhone,1406,320,en
site,site,1325,"we are currently, in a systematic manner, exterminating all non-human living beings, anne larigauderie, ipbes exe… ",140,15/9/2020 15:39,Twitter Web App,16473,7147,en
site,site,1326,this enormous fire is one of thousands of blazes sweeping the brazilian pantanal - the world's largest wetland - t… ,140,15/9/2020 6:01,Twitter Web App,13463,5123,en
site,site,1327, a remarkable picture in the atlantic right now--5 cyclones spinning simultaneously ,124,15/9/2020 5:48,Twitter Web App,0,3893,en
site,site,1328, we have just witnessed the hottest september day in france 🇫🇷 (on a national level) since records began.over 230 month…,140,15/9/2020 5:20,Twitter Web App,0,1560,en
site,site,1329, new | interactive what is the climate impact of eating meat and dairy?   this is…,139,14/9/2020 19:40,Twitter Web App,0,2070,en
site,site,1330, i want to make sure everyone inland of coastal mississippi &amp; alabama sees this.hurricane sally is about to be a once-in…,144,14/9/2020 16:37,Twitter Web App,0,701,en
site,site,1331,"a big chunk of ice, roughly twice the size of the island of manhattan, has broken away from the arctic's largest re… ",140,14/9/2020 15:03,Twitter for iPhone,9218,4417,en
site,site,1332, blue line natural extinction rate. red line current extinction rate. we did this. #extinctionthefacts ,140,14/9/2020 7:06,Twitter Web App,0,3557,en
site,site,1333," as climate scientists we take absolutely zero pleasure in being right. we are terrified...but we cannot look away, for the sa…",140,13/9/2020 17:56,Twitter for iPhone,0,2673,en
site,site,1334,environmental factors such as air pollution and heatwaves exacerbated by climate change contribute to around 13% o… ,140,13/9/2020 16:57,Twitter Web App,5555,1936,en
site,site,1335,“stop saying that we are all in the same boat.we’re all in the same storm.but we’re not all in the same boat.”-… ,139,13/9/2020 15:03,Twitter for iPhone,33278,8632,en
site,site,1336,"wildlife is in freefallthis story gained some articles, news segments &amp; rts. but in proportion to the threat the… ",144,13/9/2020 13:18,Twitter Web App,4921,2140,en
site,site,1337, watch this video of  explaining where we are and where we're going.  ,119,13/9/2020 13:02,Twitter Web App,0,832,en
site,site,1338, images from activists blocking the oil harbour at premraff in sweden today. help us stop the nonsense of expanding an oil…,140,13/9/2020 13:00,Twitter Web App,0,266,en
site,site,1339, #climateaction now! ,56,13/9/2020 12:51,Twitter Web App,0,691,en
site,site,1340, now tour some oil and gas wells in people's backyards and announce that you are suspending all new fossil fuel leases and…,139,13/9/2020 12:04,Twitter Web App,0,2777,en
site,site,1341,in cinemas worldwide starting october 16. and on hulu november 13.  here’s the official trailer ,120,12/9/2020 11:58,Twitter Media Studio,20465,5725,en
site,site,1342, seattle strike for climate 92. been stuck inside all week because of smoke from the fires. the fire alarm woke me up from al…,140,12/9/2020 6:09,Twitter for iPhone,0,409,en
site,site,1343, this is kampala the capital city of uganda.heavy rains have left two people dead and property destroyed.#facetheclimate…,140,12/9/2020 5:47,Twitter for iPhone,0,762,en
site,site,1344, week 60there are many fires around oregon and the air quality is horrible.  #oregonisburning #oregonfires2020 #oregonwi…,140,12/9/2020 5:46,Twitter for iPhone,0,456,en
site,site,1345, week 97back at corner of brady &amp; paris. we just stated our local demandswe want adults to kno…,144,12/9/2020 5:45,Twitter for iPhone,0,149,en
site,site,1346, wek 62#schoolstrike4climateenough of climate talksit's time to be united to act#flooding  #wildfires2020 #climatere…,140,11/9/2020 19:22,Twitter for iPhone,0,208,en
site,site,1347, we have run out of time but we are not too late to reverse some of the impacts of the #climatecrisis week 24 #schoolstri…,140,11/9/2020 19:20,Twitter for iPhone,0,278,en
site,site,1348, heavy rains in kampala have left two people dead today!property destroyed.people can be heard crying for government he…,140,11/9/2020 18:31,Twitter Web App,0,457,en
site,site,1349," climate change is not a recent phenomenon to sit back &amp; observe. immediate action, implementation, &amp; execution is the…",147,11/9/2020 18:21,Twitter Web App,0,181,en
site,site,1350, #fridaysforfuture #climateemergency #climateaction  our world is on fire. can this not be a normal occurrence anymore? p…,140,11/9/2020 18:20,Twitter Web App,0,492,en
site,site,1351," week 44 #fridaysforfuture day 309 #savecongorainforesti was busy and tired today, so i didn't go as far as the town hall.…",140,11/9/2020 18:18,Twitter Web App,0,170,en
site,site,1352, my #105 strike for the planet  this was my #2 school strike 09/2018i want to draw attention  to keeping positive. look…,140,11/9/2020 18:17,Twitter Web App,0,95,en
site,site,1353, we are still in a climate crisis and this is not the time to press the pause button! we need more than words to save our pl…,140,11/9/2020 18:13,Twitter Web App,0,363,en
site,site,1354," my 78th week. in suppoof #greenecovery. despite the fact that the government does not discuss these issues, this is what…",140,11/9/2020 18:09,Twitter Web App,0,179,en
site,site,1355, #fridaysforfuture - finally back on the glasgow streets with   and !people a…,140,11/9/2020 17:48,Twitter Web App,0,198,en
site,site,1356, two years on the stairs of finnish parliament house in helsinki with  fridays with greta. grandparents with their vests a…,140,11/9/2020 16:40,Twitter Web App,0,164,en
site,site,1357, #climatestrikeforests are burning.glaciers are melting.species are being wiped.we need to take a stand to save this plane…,140,11/9/2020 16:40,Twitter Web App,0,365,en
site,site,1358, school strike week 84 in fowilliam. just me today. #schoolstrike4climate #fridaysforfuture ,137,11/9/2020 16:40,Twitter Web App,0,442,en
site,site,1359," my 77th week on #climatestrike 🌎 hurricanes, wildfires, floods everywhere... climate crisis is turning into a horror film. w…",140,11/9/2020 16:32,Twitter for iPhone,0,734,en
site,site,1360," #fridaysforfuture climate strike on gadigal land in sydney, australia. week 53. ",117,11/9/2020 16:31,Twitter for iPhone,0,208,en
site,site,1361, week 8 of #climatestrike i strike for the #climatecrisis happening globally we need #climateactionnow! people are suff…,140,11/9/2020 16:31,Twitter for iPhone,0,246,en
site,site,1362, scientists suppo#fridaysforfuture in stockholm with a science lecture on climate sensitivity! #scientistsforfuture https…,140,11/9/2020 16:31,Twitter for iPhone,0,131,en
site,site,1363, week 38 of my #schoolstrike4climate   climate change knows no boundary so we must actively act and have longterm solutions…,140,11/9/2020 16:31,Twitter for iPhone,0,167,en
site,site,1364, school protest for climate week 26#schoolstrike4climate   #facetheclimateemergency nowplease...…,139,11/9/2020 15:04,Twitter for iPhone,0,139,en
site,site,1365," #schoolstrike4climate week 83 in glasgow, scotland. #fridaysforfuture ",114,11/9/2020 15:03,Twitter for iPhone,0,204,en
site,site,1366," week 51, again at home for the covid-19 and the protests in my country that already leave 12 people murdered in 2 days 😞…",138,11/9/2020 15:03,Twitter for iPhone,0,156,en
site,site,1367," school strike week 91 in ullapool, scotlandgreat to hear that planned opencast coal mine at druridge bay, northumberla…",140,11/9/2020 15:03,Twitter for iPhone,0,194,en
site,site,1368, world leaders don't let us down again. take bold decisions now.#schoolstrike4climate #fridaysforfuture #climatestrike …,140,11/9/2020 15:03,Twitter for iPhone,0,199,en
site,site,1369," from top left, clockwise brazil, greece, bulgaria, argentina.your twitter feed may be saturated with orange skies in califo…",140,11/9/2020 15:02,Twitter for iPhone,0,3376,en
site,site,1370," this isn’t because “2020 sucks”, it’s because of climate change and the fossil fuel industry, who knew for decades the…",139,11/9/2020 14:51,Twitter for iPhone,0,52654,en
site,site,1371,"school strike week 108.if you strike, remember to keep social distance and follow covid-19 restrictions.… ",130,11/9/2020 6:18,Twitter for iPhone,7971,1424,en
site,site,1372, breaking the rainbow warrior is blocking an oil tanker in sweden! we need your help to stop the nonsense of expanding an…,140,11/9/2020 5:33,Twitter Web App,0,593,en
site,site,1373,reporting is not enough.connecting the dots is not enough.mentioning the link to the climate crisis is not enough… ,140,10/9/2020 18:58,Twitter for iPhone,58016,20900,en
site,site,1374,"”we are wiping wildlife from the face of the planet, burning our forests, polluting and over-fishing our seas and d… ",140,10/9/2020 15:07,Twitter for iPhone,11447,4772,en
site,site,1375," the bidwell bar bridge is surrounded by fire in lake oroville during the bear fire in oroville, california, as dangerous wildfires…",140,10/9/2020 6:16,Twitter Web App,0,5265,en
site,site,1376,today the envi vote on the proposed eu climate law. many meps believe that the proposed reductions are in line with… ,140,10/9/2020 6:11,Twitter Web App,4557,974,en
site,site,1377," tropical rainforests don’t burn naturally. the amazon fires are caused by arsonists and politicians, big corporations, and…",140,10/9/2020 5:34,Twitter for iPhone,0,875,en
site,site,1378, the usa is not the only place suffering from intense wildfire.fires (often intentional) have scorched 10% of brazil's…,139,9/9/2020 19:12,Twitter Web App,0,3878,en
site,site,1379, today's la times had 4 front-page articles on the fires. three made no mention of climate. one mentioned global warming…,140,9/9/2020 16:02,Twitter Web App,0,1736,en
site,site,1380,tonight i and other climate activists will have an online meeting with the chair of the envi committee of the eu pa… ,140,9/9/2020 15:45,Twitter Web App,4819,817,en
site,site,1381," this is nuts. downtown stayton at 1222pm. be safe, everyone. #kgw #oregon #fire #smoke #lionsheadfire  https/…",140,9/9/2020 15:27,Twitter Web App,0,14718,en
site,site,1382,climate crisis could displace 1.2 billion people by 2050. #facetheclimateemergency ,110,9/9/2020 15:22,Twitter Web App,3726,1577,en
site,site,1383," dear colleagues, we need to talk about how we repoon the #climatecrisis.this crisis is far more severe than many of…",140,9/9/2020 6:00,Twitter Web App,0,925,en
site,site,1384, there's so much burning right now on the west coast.just dreadful satellite imagery. ,126,9/9/2020 5:42,Twitter Web App,0,7168,en
site,site,1385,we need to come up with a new worst-case scenario for the ice sheets because they are already melting at a rate in… ,140,9/9/2020 5:33,Twitter Web App,10346,2962,en
site,site,1386, 80% of the buildings in an eastern washington town were destroyed during a labor day firestorm  ,140,8/9/2020 19:28,Twitter for iPhone,0,354,en
site,site,1387," emergency! the association of indigenous peoples of brazil () asks all citizens, governments and companies a…",140,8/9/2020 18:27,Twitter for iPhone,0,5772,en
site,site,1388, mexico 🇲🇽 has just exceeded 50 °c for the first time on record in the month of september.+ 50.1 ° c was recorded in me…,140,8/9/2020 16:46,Twitter Web App,0,1823,en
site,site,1389, flash floods and a landslide triggered by heavy rains killed 12 people in #nepal and at least 36 people were missing in t…,140,8/9/2020 16:42,Twitter Web App,0,395,en
site,site,1390, floods wash away 25% of nigeria's rice crop.the climate crisis hits hardest those who have done the least to cause itht…,140,8/9/2020 7:04,Twitter Web App,0,2180,en
site,site,1391, this is an exceptional rainfall. we registered 124 millimetres of rain. this is the cumulative rain we get during the…,139,7/9/2020 18:26,Twitter for iPhone,0,239,en
site,site,1392,#sweden2020our house is on fire.i want you to- blame others- use whataboutism- ignore science &amp; deny carbon bu… ,144,7/9/2020 18:13,Twitter for iPhone,6644,1432,en
site,site,1393,this week the eu parliament will vote on their 2030 emission target. though their targets are insufficient -based o… ,140,7/9/2020 8:11,Twitter for iPhone,11469,2269,en
site,site,1394," here's my chaof annual acreage burned by california wildfires, with 2020 year-to-date added &amp; a linear trend line. i had t…",144,7/9/2020 6:53,Twitter Web App,0,581,en
site,site,1395," new all-time heat record for los angeles county, california 121°f = 49.4°c. ",117,7/9/2020 6:52,Twitter Web App,0,558,en
site,site,1396," i just received sad news from bangladesh , the heavy rains that poured last night destroyed most of their plantations an…",140,6/9/2020 15:05,Twitter for iPhone,0,821,en
site,site,1397," the heat in california is intense--records aren't just being broken, they're being crushed ",132,6/9/2020 13:20,Twitter Web App,0,1407,en
site,site,1398," the fastest warming place on earth, svalbard, norway, had just its warmest summer on record, and with a clear margin.thi…",140,6/9/2020 10:16,Twitter for iPhone,0,1083,en
site,site,1399," over 780,000 people ordered to escape haishen ",88,6/9/2020 8:49,Twitter for iPhone,0,225,en
site,site,1400,the uk government has been formally warned for threatening press freedom by the council of europe which monitors hu… ,140,6/9/2020 8:38,Twitter Web App,18393,6751,en
site,site,1401, the #creekfire is producing the most terrifying wildfire plume i’ve ever seen. #cawx #cafire ,137,6/9/2020 7:21,Twitter Web App,0,772,en
site,site,1402,“you should be sitting down for this forecast.... everything’s connected.” ,98,6/9/2020 7:17,Twitter for iPhone,10961,3568,en
site,site,1403," as many as 1,000 people near mammoth pool reservoir have been cut off by the creek fire and are unable to evacuate the area.…",140,6/9/2020 7:07,Twitter for iPhone,0,422,en
site,site,1404," sudan has declared a 3-month state of emergency. floods have killed dozens, affected ½ million people this year &amp; damaged o…",144,5/9/2020 19:42,Twitter Web App,0,678,en
site,site,1405,and the people protesting against this are getting arrested as we speak.i dare those responsible to explain this t… ,140,5/9/2020 18:13,Twitter Web App,9047,2594,en
site,site,1406,to be clear i (nor anyone in connection to me) have or will not receive any payment for this. b-reel films will de… ,140,5/9/2020 16:23,Twitter Web App,5017,513,en
site,site,1407,the documentary about me by nathan grossman premiered at venice film festival yesterday. it will come to cinemas in… ,140,5/9/2020 16:21,Twitter Web App,6077,1030,en
site,site,1408," over 21,000 people are facing an emergency due 2 severe flooding in khartoum, #sudan.nile river has reached its highest l…",140,5/9/2020 15:42,Twitter Web App,0,683,en
site,site,1409," [recap] hong kong swelters through hottest summer on record, air pollution soars #hongkong …",140,5/9/2020 15:41,Twitter Web App,0,145,en
site,site,1410," this is becoming an increasingly unpopular opinion, but i still stand by itthe debate between individual climate act…",140,5/9/2020 15:19,Twitter Web App,0,1756,en
site,site,1411," we've been stopped on the a3 just after kennington park, by a lot of police and 14 police vans. we are peacefully prote…",140,5/9/2020 14:56,Twitter for iPhone,0,342,en
site,site,1412, rarely if ever do you see a swing in temperatures like this. from historic heat to record cold. ,136,5/9/2020 7:25,Twitter Web App,0,2039,en
site,site,1413," it's yet another strike day!which means we demand #climatejustice. as ever, this week's participation has been strong, an…",140,5/9/2020 7:22,Twitter Web App,0,209,en
site,site,1414," if i can continue, try all my best to generate spark of hope, even stayed in anywhere i can find like 24h shops, benches for…",139,4/9/2020 20:40,Twitter Web App,0,189,en
site,site,1415," let us ensure the effective participation of affected people and communities in the planning, discussion, decision-makin…",140,4/9/2020 20:19,Twitter Web App,0,176,en
site,site,1416, week72 people are putting a lot of faith in natural gas. it is being portrayed being the fuel as a cuddlier cousin to coal&amp;…,144,4/9/2020 19:32,Twitter for iPhone,0,147,en
site,site,1417," unfortunately our leaders still don't value our lives more than their beloved economy, so we keep striking for #climat…",140,4/9/2020 17:14,Twitter for iPhone,0,305,en
site,site,1418, week 91 for dublin's #fridaysforfuture supporters. #climatestrike #climateemergency ,138,4/9/2020 17:12,Twitter for iPhone,0,140,en
site,site,1419, it is surely our responsibility to do everything within our power to create a planet that provides not just for us but…,140,4/9/2020 16:53,Twitter Web App,0,188,en
site,site,1420, school strike week 83. #fridaysforfuture #schoolstrike4climate ,106,4/9/2020 16:53,Twitter Web App,0,297,en
site,site,1421," my 77th week.most of the people in russia don't understand, what is it a climate strike? is it about weather? our media sh…",140,4/9/2020 16:21,Twitter for iPhone,0,512,en
site,site,1422, week 39  04092020we are digitally striking today to create awearness on the importance of mangroves and wetlands and a…,140,4/9/2020 15:28,Twitter Web App,0,175,en
site,site,1423, let's work together for a better and greener world!    #climateemergency ,140,4/9/2020 15:26,Twitter Web App,0,244,en
site,site,1424," our climate activists have taken pain climate strike from moulvibazar, bangladesh. supporting  &amp; …",144,4/9/2020 14:45,Twitter for iPhone,0,169,en
site,site,1425, my #schoolstrike4climate  60people over pipelineswe need #greennewdeal stop ecop#fridaysforfuture #climatecrisis #f…,140,4/9/2020 8:04,Twitter for iPhone,0,181,en
site,site,1426, school strike for climate week 82.our forest cover has reduced to 8%. bugoma forest has been given to hoima sugar ltd…,139,4/9/2020 8:04,Twitter for iPhone,0,395,en
site,site,1427," #fridaysforfuture climate strike on gadigal land in sydney, australia. week 52. 1 year. and on we go... ",140,4/9/2020 8:04,Twitter for iPhone,0,292,en
site,site,1428, some of our team is joining the #climatestrike in front of the finnish parliament this week too. we have to stop burning #f…,140,4/9/2020 8:03,Twitter for iPhone,0,131,en
site,site,1429," my 76th week on #climatestrike 🌍 it's turkey's hottest september in 90 years, #covid19 cases are increasing, and we started…",139,4/9/2020 8:02,Twitter for iPhone,0,546,en
site,site,1430," talk about rapid intensification, wow. super typhoon #haishen is churning up the waters of the west pacific, a cat. 5 storm t…",140,4/9/2020 8:00,Twitter for iPhone,0,263,en
site,site,1431,"school strike week 107.if you strike, remember to keep social distance and follow covid-19 restrictions.… ",130,4/9/2020 6:16,Twitter for iPhone,9051,1528,en
site,site,1432,62 years ago. and we’re still racing in the wrong direction. faster and faster. so many have tried to sound the ala… ,140,3/9/2020 18:59,Twitter for iPhone,11564,3644,en
site,site,1433, went through gatwick today! the aviation industry is one of the most environmentally destructive industries. the govern…,140,3/9/2020 14:24,Twitter for iPhone,0,259,en
site,site,1434," significant flooding in clifden, ireland today after large amount of rain falling last night and this morning.radar es…",140,2/9/2020 17:04,Twitter for iPhone,0,543,en
site,site,1435, see the red? every red place had its hottest august ever recorded this year. ,116,2/9/2020 15:42,Twitter Web App,0,1970,en
site,site,1436," i just received sad news from kasese, the heavy rains that poured last night destroyed most of their plantations and left…",140,2/9/2020 15:35,Twitter Web App,0,962,en
site,site,1437," typhoon #maysak bears down on south korea. it's a large, very strong typhoon with high winds and heavy rainfall. following…",140,2/9/2020 15:33,Twitter Web App,0,188,en
site,site,1438," typhoon #maysak (equivalent of a cat. 3 hurricane) is about to hit the korean peninsula, soon to be followed by #haishen, also…",139,2/9/2020 15:32,Twitter Web App,0,178,en
site,site,1439," brave rebels peacefully sitting &amp; singing hymns as they await arrest. and why? for daring to speak truth to power, for st…",144,1/9/2020 17:31,Twitter for iPhone,0,447,en
site,site,1440," this is john lynes, aged 92, from #hastings being arrested in #parliamentsquare at #extinctionrebellion protest, just for…",140,1/9/2020 17:30,Twitter for iPhone,0,3163,en
site,site,1441," according to  /amsr2 satellite data, arctic sea ice extent has fallen below 2016 and 2019 minimums, so at least th…",140,1/9/2020 5:57,Twitter Web App,0,267,en
site,site,1442,"”after china closed its ports to most plastic trash in 2018, exporters have been looking for new dumping grounds. e… ",140,31/8/2020 18:45,Twitter for iPhone,8971,3907,en
site,site,1443, ¿why are the fires in these two countries not viral like those in australia?argentina and paraguay are on fire and no…,139,31/8/2020 17:47,Twitter Web App,0,18579,en
site,site,1444," this year sees a new round of unprecedented forest fires raging in siberia, with terrifying impacts.it's time to take act…",140,31/8/2020 17:38,Twitter Web App,0,311,en
site,site,1445, “the amount of carbon dioxide emitted by arctic wildfires this year is already 35% higher than the figure for the whole…,139,31/8/2020 17:03,Twitter Web App,0,620,en
site,site,1446," it's rare, but thawing permafrost can literally cause the ground to explode outward due to a build-up of methane gas.such fo…",140,31/8/2020 17:01,Twitter Web App,0,2845,en
site,site,1447, yet another flood in #niger. people shift in canoes to save the rest of their personal belongings. the niger river floods…,139,30/8/2020 8:55,Twitter for iPhone,0,309,en
site,site,1448,if you ever feel hopeless just remember that there are 10s of thousands newspapers &amp; tvstations.if only a few of t… ,144,30/8/2020 8:22,Twitter for iPhone,30643,6380,en
site,site,1449, intense and prolonged winter #heatwave in western australia 🇦🇺 right now. historic national august record has already…,139,30/8/2020 7:13,Twitter Web App,0,1018,en
site,site,1450," karachi, population 15 million, is largely underwater pakistan's biggest city had it roads turned to rivers, its houses…",140,29/8/2020 12:11,Twitter Web App,0,5082,en
site,site,1451, week #25. climate action online.action is better than wordsour actions today will save million generations. climate actio…,140,28/8/2020 19:48,Twitter Web App,0,331,en
